Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
10469078165,"Dec 31, 2023, 3:28:37 PM",The 2023 season comes to an end,Run,,1510,3.51,193.0,57,false,,,activities/10469078165.gpx,,,1510.0,1510.0,3514.35009765625,3.835986375808716,2.3273842334747314,12.268396377563477,12.568395614624023,14.699999809265137,17.200000762939453,3.554424285888672,-0.008536429144442081,,,,,,168.7818603515625,,,276.85992431640625,,,57.0,,,,,,8.0,,,,,0.0,65.0,0.0,,1.0,3520.800048828125,1704034816.0,3.0,9.170000076293945,7.820000171661377,6.190000057220459,0.8199999928474426,1012.9500122070312,2.509999990463257,4.409999847412109,51.0,0.0,1704005504.0,1704037120.0,0.625,,,0.7900000214576721,5.0,0.9800000190734863,15294.0,0.0,,,,,0.0,2.3273842334747314,0.0,,,,,,,,,,,,""
10507764582,"Jan 6, 2024, 9:03:22 PM",Zwift - Back in Town,Virtual Ride,"",1523,11.98,157.0,8,false,"",Scott Addict RC (virtual),activities/11243935455.fit.gz,,9.800000190734863,1523.0,1523.0,11987.8505859375,10.691991806030273,7.871208190917969,20.0,0.0,12.600000381469727,17.600000381469727,2.447948932647705,0.003336708527058363,,,92.0,81.78376770019531,,129.7118377685547,,93.28947448730469,135.0,,,8.0,,,,,,1.0,,,101.0,1524.0,0.0,3.0,0.0,,1.0,,,,,,,,,,,,,,,,13940951.0,,,,,,,,,,,0.0,7.871208190917969,0.0,,,,,,,,,,,,""
10507823184,"Jan 6, 2024, 9:31:26 PM",Zwift - Tiny Race: Seaside Sprint in Watopia,Virtual Ride,"",669,6.40,186.0,33,false,"",Scott Addict RC (virtual),activities/11243996508.fit.gz,,9.800000190734863,669.0,669.0,6399.51025390625,15.109960556030273,9.565784454345703,53.0,0.0,0.800000011920929,23.0,7.376148700714111,0.05312906205654144,,,108.0,83.9922866821289,,176.1244354248047,,167.06297302246094,116.0,,,33.0,,,,,,8.0,,,187.0,670.0,0.0,28.0,0.0,,1.0,,,,,,,,,,,,,,,,13940951.0,,,,,,,,,,,0.0,9.565784454345703,0.0,,,,,,,,,,,,media/4219d49e-7595-4291-97ec-779fa2797a7f.jpg
10511241490,"Jan 7, 2024, 10:11:33 AM",Zwift - Explosive SST #2 in France,Virtual Ride,"",7919,52.34,167.0,66,false,"",Scott Addict RC (virtual),activities/11247706770.fit.gz,,9.800000190734863,7919.0,7423.0,52344.3828125,17.432031631469727,7.051647663116455,418.0,0.0,10.399999618530273,120.80000305175781,9.746637344360352,0.0,,,98.0,77.56716918945312,,135.4998016357422,,109.91494750976562,778.0,,,66.0,,,,,,,,,119.0,7635.0,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,13940951.0,,,,,,,,,,,0.0,6.609973430633545,0.0,,,,,,,,,,,,media/36daccb8-d614-4c1a-bfc8-8716e048de63.jpg
10520638278,"Jan 8, 2024, 8:04:56 PM",Zwift - High Cadence on Old Willunga Hill in France,Virtual Ride,"",6538,50.22,184.0,124,false,"",Scott Addict RC (virtual),activities/11257433440.fit.gz,,9.800000190734863,6538.0,6538.0,50219.703125,19.217967987060547,7.681202411651611,432.0,0.0,10.399999618530273,265.20001220703125,10.64828872680664,0.0,,,112.0,87.47138977050781,,151.06640625,,130.76220703125,816.0,,,124.0,,,,,,6.0,,,141.0,6539.0,0.0,172.0,0.0,,1.0,,,,,,,,,,,,,,,,13940951.0,,,,,,,,,,,2.0,7.681202411651611,0.0,,,,,,,,,,,,media/5bc03b6d-dc40-4307-b6f6-be0dafdf40f5.jpg|media/a3fea306-d033-4972-be2d-8b8ace308410.jpg
10539563595,"Jan 11, 2024, 6:30:34 PM",Zwift - FTP Test in Paris,Virtual Ride,"+ 26 W FTP w.r.t Nov 15, 2023",5476,41.02,190.0,67,false,"",Scott Addict RC (virtual),activities/11277350637.fit.gz,,9.800000190734863,5476.0,5449.0,41020.26953125,13.443750381469727,7.528036117553711,256.0,0.0,41.400001525878906,71.4000015258789,24.734865188598633,0.04680614173412323,,,106.0,79.02912902832031,,139.33277893066406,,121.2983627319336,630.0,,,67.0,,,,,,5.0,,,143.0,5477.0,0.0,98.0,0.0,,1.0,,,,,,,,,,,,,,,,13940951.0,,,,,,,,,,,0.0,7.490918159484863,31.299999237060547,,,,,,,,,,,,media/2921b8b7-494e-4bb9-98f4-471ab45bda0a.jpg|media/7a5e99fb-96f2-466c-a0c7-5da7be031fb4.jpg
10548642804,"Jan 13, 2024, 10:02:58 AM",Zwift - Group Ride: Stage 3 | Ride | Tour de Zwift 2024 (C) on Island Hopper in Makuri Islands,Virtual Ride,"",2210,20.10,190.0,61,false,"",Scott Addict RC (virtual),activities/11286902457.fit.gz,,9.800000190734863,2210.0,2210.0,20106.51953125,15.806055068969727,9.097972869873047,139.0,0.0,2.4000000953674316,59.20000076293945,7.113162517547607,0.0188993439078331,,,106.0,86.78502655029297,,160.70004272460938,,157.45899963378906,342.0,,,61.0,,,,,,5.0,,,170.0,2211.0,0.0,39.0,0.0,,1.0,,,,,,,,,,,,,,,,13940951.0,,,,,,,,,,,0.0,9.097972869873047,0.0,,,,,,,,,,,,media/8e503ef9-02dd-4101-8bd6-87009ad41c84.jpg|media/27cfdd8c-be2b-4a5c-bf5b-bf480789fae4.jpg
10549450845,"Jan 13, 2024, 10:47:02 AM",Zwift - Pacing #2 in Yorkshire,Virtual Ride,"",5710,30.02,165.0,45,false,"",Scott Addict RC (virtual),activities/11287732963.fit.gz,,9.800000190734863,5710.0,4526.0,30019.0,21.950000762939453,6.632567405700684,517.0,0.0,97.0,182.60000610351562,19.16007423400879,-0.025317292660474777,,,105.0,85.2029800415039,,139.59341430664062,,123.9482650756836,536.0,,,45.0,,,,,,6.0,,,126.0,5065.0,0.0,119.0,0.0,,1.0,,,,,,,,,,,,,,,,13940951.0,,,,,,,,,,,0.0,5.257267951965332,0.0,,,,,,,,,,,,media/72f54093-f791-416f-b873-f6a6adeae853.jpg
10602359032,"Jan 21, 2024, 1:13:18 PM",Su strada dopo una vita,Ride,"",8985,48.60,168.0,70,false,"",Kross Vento 5.0,activities/11342547964.fit.gz,,9.800000190734863,8985.0,7732.0,48604.359375,11.244531631469727,6.286130428314209,49.8941535949707,194.0,106.5,123.5999984741211,23.953216552734375,0.002674657152965665,,,100.0,71.25434112548828,,137.51803588867188,,80.49093627929688,1053.0,,,70.0,,,,,,2.0,,,,,0.0,36.0,0.0,,1.0,,1705842048.0,3.0,5.420000076293945,4.159999847412109,-2.2799999713897705,0.5799999833106995,1033.43994140625,1.7000000476837158,3.450000047683716,234.0,0.0,1705820160.0,1705853696.0,0.375,11685373.0,,0.0,1.0,0.8999999761581421,34839.0,1.0,,,,,0.0,5.4095001220703125,468.5,,,,,,,,,,,,media/bbf2f7c9-9261-48d6-addf-a7651c49f9ee.jpg
10623056973,"Jan 24, 2024, 8:05:24 PM",Zwift - Cadence Tempo in France,Virtual Ride,"",4983,41.59,180.0,80,false,,Kross Vento 5.0,activities/11363755967.fit.gz,,9.800000190734863,4983.0,4983.0,41595.5,13.771875381469727,8.347481727600098,254.0,0.0,10.399999618530273,34.0,5.624836444854736,0.0033657478634268045,,,115.0,88.8612289428711,,147.3463897705078,,127.04076385498047,605.0,,,80.0,,,,,,4.0,,,136.0,4984.0,0.0,55.0,0.0,,1.0,,,,,,,,,,,,,,,,11685373.0,,,,,,,,,,,0.0,8.347481727600098,0.0,,,,,,,,,,,,media/e85d3cdf-6fcd-47b6-85f4-83cc53ea1bb4.jpg
10642421783,"Jan 27, 2024, 6:30:16 PM",Zwift - Achterbahn in Innsbruck,Virtual Ride,"",7314,50.14,187.0,204,false,"",Scott Addict RC (virtual),activities/11383691742.fit.gz,,9.800000190734863,7314.0,7314.0,50145.41015625,22.237499237060547,6.856085300445557,1001.0,0.0,278.79998779296875,695.7999877929688,17.946727752685547,-0.00039880358963273466,,,110.0,83.48436737060547,,159.41075134277344,,143.69183349609375,1004.0,,,204.0,,,,,,5.0,,,159.0,7315.0,0.0,132.0,0.0,,1.0,,,,,,,,,,,,,,,,13940951.0,,,,,,,,,,,0.0,6.856085300445557,0.0,,,,,,,,,,,,media/2b19dba1-5532-4d55-a231-c375cbd8cd37.jpg
10642545458,"Jan 27, 2024, 8:40:07 PM",Zwift - High Cadence recovery,Virtual Ride,"",1324,9.74,150.0,10,false,"",Scott Addict RC (virtual),activities/11383818714.fit.gz,,9.800000190734863,1324.0,1324.0,9745.869140625,10.669921875,7.360928535461426,42.0,0.0,61.79999923706055,70.4000015258789,5.115118980407715,0.002052120165899396,,,112.0,91.7210693359375,,136.66238403320312,,88.74471282958984,112.0,,,10.0,,,,,,2.0,,,90.0,1325.0,0.0,6.0,0.0,,1.0,,,,,,,,,,,,,,,,13940951.0,,,,,,,,,,,0.0,7.360928535461426,0.0,,,,,,,,,,,,media/7bbd2f35-b697-4417-8915-a1c076abe465.jpg
10723251227,"Feb 8, 2024, 6:24:17 PM",Zwift - Threshold Development in France,Virtual Ride,Lesson learned: don't do intervals after 10 days with no bike,4999,40.16,187.0,126,false,"",Scott Addict RC (virtual),activities/11467264469.fit.gz,,9.800000190734863,4999.0,4825.0,40163.8984375,16.951953887939453,8.324124336242676,201.0,0.0,10.399999618530273,120.80000305175781,10.65557861328125,0.0,,,111.0,89.30158233642578,,157.5321502685547,,133.21131896972656,614.0,,,126.0,,,,,,9.0,,,144.0,4996.0,0.0,241.0,0.0,,1.0,,,,,,,,,,,,,,,,13940951.0,,,,,,,,,,,0.0,8.03438663482666,0.0,,,,,,,,,,,,media/294d3011-ec04-4de5-9c9e-6363e2b09721.jpg|media/59adda91-d8d3-40cb-a605-4e4c61236d14.jpg|media/db1ad4a4-fefb-4478-9444-8b54d8b48af5.jpg
10733083807,"Feb 10, 2024, 9:30:10 AM",Zwift - Big Loop in Watopia,Virtual Ride,"",9308,70.44,192.0,170,false,"",Scott Addict RC (virtual),activities/11477394784.fit.gz,,9.800000190734863,9308.0,9178.0,70443.875,20.2958984375,7.675297260284424,772.0,0.0,-6.400000095367432,373.79998779296875,12.052836418151855,0.009085246361792088,,,114.0,85.80143737792969,,150.71331787109375,,129.74896240234375,1138.0,,,170.0,,,,,,6.0,,,143.0,9309.0,0.0,242.0,0.0,,1.0,,,,,,,,,,,,,,,,13940951.0,,,,,,,,,,,0.0,7.568100452423096,0.0,,,,,,,,,,,,media/fc03afa6-0319-420b-ba30-257e51710d84.jpg|media/6342e07e-65c6-40f7-9d5d-3419b2a8ac59.jpg|media/91a4ab4c-ccb2-4535-af49-285fbf27b725.jpg|media/7f094343-bea5-4edd-bd89-c1dcf94d7fd3.jpg
10779110141,"Feb 17, 2024, 10:28:40 AM",Zwift - Aerobic Builds in Makuri Islands,Virtual Ride,"",5403,41.03,178.0,113,false,"",Scott Addict RC (virtual),activities/11524818351.fit.gz,,9.800000190734863,5403.0,5403.0,41037.5390625,15.362109184265137,7.595324993133545,337.0,0.0,2.5999999046325684,140.1999969482422,11.822711944580078,0.06920493394136429,,,102.0,84.08578491210938,,152.5370330810547,,124.978515625,645.0,,,113.0,,,,,,5.0,,,130.0,5404.0,0.0,97.0,0.0,,1.0,,,,,,,,,,,,,,,,13940951.0,,,,,,,,,,,0.0,7.595324993133545,0.0,,,,,,,,,,,,media/5c3cbe7f-97d8-4b8e-a904-50e16402a6af.jpg|media/bc253d71-dac9-4422-ba66-b704029d2ae8.jpg
10779608921,"Feb 17, 2024, 12:10:26 PM",Zwift - Aerobic Sustainability in Watopia,Virtual Ride,"",3037,26.89,165.0,50,false,"",Scott Addict RC (virtual),activities/11525332375.fit.gz,,9.800000190734863,3037.0,3037.0,26889.931640625,13.295702934265137,8.854109764099121,130.0,0.0,2.200000047683716,14.800000190734863,6.693010330200195,-0.02975091151893139,,,114.0,85.82666778564453,,147.75074768066406,,125.04280853271484,363.0,,,50.0,,,,,,3.0,,,130.0,3038.0,0.0,25.0,0.0,,1.0,,,,,,,,,,,,,,,,13940951.0,,,,,,,,,,,0.0,8.854109764099121,0.0,,,,,,,,,,,,media/a1c16edd-e785-48ed-9964-8e8b0b4750fc.jpg|media/108b69b7-4747-4d9b-aadc-34dccdbd7002.jpg
10789981079,"Feb 18, 2024, 7:05:09 PM",Zwift - Explosive Power in Richmond,Virtual Ride,"",5406,40.23,178.0,68,false,"",Scott Addict RC (virtual),activities/11536105398.fit.gz,,9.800000190734863,5406.0,5406.0,40237.78125,18.728124618530273,7.44317102432251,445.0,0.0,4.199999809265137,64.5999984741211,22.15522575378418,0.007952726446092129,,,127.0,83.70635223388672,,142.14634704589844,,131.82608032226562,681.0,,,68.0,,,,,,3.0,,,141.0,5407.0,0.0,45.0,0.0,,1.0,,,,,,,,,,,,,,,,13940951.0,,,,,,,,,,,0.0,7.44317102432251,1785.800048828125,,,,,,,,,,,,media/94d1c865-9fb8-453e-a29d-1ffd99c15e1a.jpg|media/3e1190ac-e40b-4339-a98c-43d540c44760.jpg|media/77367c35-dc50-4f12-b217-3a58603a5778.jpg|media/8e98a4ba-3048-46b4-91a0-6d6d6cc56d9a.jpg
10863368972,"Feb 29, 2024, 5:56:21 PM",Zwift - Aerobic Builds in Scotland,Virtual Ride,"",6025,50.19,190.0,140,false,"",Scott Addict RC (virtual),activities/11611783547.fit.gz,,9.800000190734863,6025.0,6025.0,50191.7421875,16.303905487060547,8.33057975769043,415.0,0.0,21.799999237060547,53.79999923706055,10.515485763549805,-0.034268587827682495,,,112.0,87.18781280517578,,154.80584716796875,,132.4979248046875,761.0,,,140.0,,,,,,4.0,,,145.0,6026.0,0.0,66.0,0.0,,1.0,,,,,,,,,,,,,,,,13940951.0,,,,,,,,,,,0.0,8.33057975769043,0.0,,,,,,,,,,,,media/f158eeea-3941-44a7-8f4b-abad065c7bd8.jpg|media/5d1e7634-f0d3-4256-a1b7-4d2327a7551a.jpg|media/d68a166f-117d-4aad-8fd1-eb9b3c16937b.jpg
10891156411,"Mar 4, 2024, 8:00:32 PM",Zwift - 2h in Z2 in Watopia,Virtual Ride,"",7308,56.22,176.0,107,false,"",Scott Addict RC (virtual),activities/11641763873.fit.gz,,9.800000190734863,7308.0,7227.0,56221.23046875,20.803905487060547,7.779331684112549,465.0,0.0,-6.400000095367432,100.4000015258789,15.283598899841309,-0.00177868758328259,,,103.0,83.7733383178711,,145.897705078125,,129.6463165283203,895.0,,,107.0,,,,,,4.0,,,135.0,7309.0,0.0,80.0,0.0,,1.0,,,,,,,,,,,,,,,,13940951.0,,,,,,,,,,,0.0,7.693107604980469,0.0,,,,,,,,,,,,media/379de580-4f7e-46d3-bceb-6cef86908add.jpg|media/bcf7dad2-f429-4693-a757-a13f05fd57fe.jpg|media/cbf88d0b-4f67-4501-b534-f5ce29fbbdd4.jpg
10905219651,"Mar 6, 2024, 7:12:59 PM",Zwift - Makuri Islands,Virtual Ride,Tempo race,2449,23.84,174.0,59,false,"",Scott Addict RC (virtual),activities/11661108989.fit.gz,,9.800000190734863,2449.0,2449.0,23840.55859375,18.866016387939453,9.734813690185547,140.0,0.0,61.79999923706055,140.1999969482422,11.905012130737305,-0.005033458117395639,,,92.0,83.37602996826172,,155.6851806640625,,141.048583984375,331.0,,,59.0,,,,,,3.0,,,144.0,2450.0,0.0,20.0,0.0,,1.0,,,,,,,,,,,,,,,,13940951.0,,,,,,,,,,,0.0,9.734813690185547,0.0,,,,,,,,,,,,media/0a5b415d-b748-4971-b472-bf3166443619.jpg|media/e5e76360-e330-4cb3-bd29-41715506ffe0.jpg|media/b053e12e-880c-4bf2-923a-943db844fbb5.jpg|media/c14ed011-ffdd-404a-8a51-2c509e82946d.jpg|media/e16b7a68-fda7-4559-adab-88479e8a2985.jpg
10905509949,"Mar 6, 2024, 8:02:27 PM",Zwift - Race: Jurassic Coast - Sprint Race 2 | Zwift Games (C) on Jurassic Coast in Watopia,Virtual Ride,"Tempo race as warm-up? Not a good idea.
A solid 155th place after fun uphill sprint",2103,19.96,204.0,104,false,"",Scott Addict RC (virtual),activities/11661409750.fit.gz,,9.800000190734863,2103.0,2103.0,19963.041015625,14.613965034484863,9.49264907836914,213.0,0.0,1.600000023841858,82.5999984741211,14.182811737060547,-0.02504628524184227,,,102.0,79.23640441894531,,175.78857421875,,181.47476196289062,392.0,,,104.0,,,,,,,,,193.0,2104.0,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,13940951.0,,,,,,,,,,,0.0,9.49264907836914,0.0,,,,,,,,,,,,media/0a775b15-51c0-40b0-8268-c4212235e229.jpg|media/3c5d3d16-e067-4279-8e7c-90c69aa4a3c3.jpg|media/6bd05aa6-df58-46e5-94b0-92653a6456bf.jpg
10922771803,"Mar 9, 2024, 9:08:56 AM",Zwift - Four Horsemen in Watopia,Virtual Ride,"Nice way to hurt yourself.
Volcano KOM: > 3 W/kg
Epic KOM: > 2.5 W/kg
Alpe du Zwift: > 2.5 W/kg",14698,90.01,190.0,251,false,,Scott Addict RC (virtual),activities/11679386139.fit.gz,,7.900000095367432,14698.0,14513.0,90013.8203125,23.73828125,6.20228910446167,2117.0,0.0,-6.400000095367432,1047.199951171875,19.760709762573242,0.0033328216522932053,,,106.0,77.98690795898438,,153.75784301757812,,138.08372497558594,1912.0,,,251.0,,,,,,,,,152.0,14688.0,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,13940951.0,,,,,,,,,,,0.0,6.124222755432129,0.0,,,,,,,,,,,,media/acba17e2-d3c1-4fa2-9e95-6f436bfda9e9.jpg|media/08b4ec1b-2ac2-4ee5-b3f4-925b5eb4b15b.jpg|media/566b096a-be8b-4758-87dc-ad95b7666040.jpg|media/d9202f7a-b7a8-4eba-894d-4cfca0107055.jpg|media/6fd43bf4-fffb-4c38-8b91-b0ed46fe652c.jpg
10938461467,"Mar 11, 2024, 7:06:03 PM",Zwift - The 6 Train in New York,Virtual Ride,,1229,7.79,,,false,,Scott Addict RC (virtual),activities/11695788959.fit.gz,,7.900000095367432,1229.0,1138.0,7790.25,14.440038681030273,6.84556245803833,77.0,0.0,17.0,46.20000076293945,11.42857837677002,-0.18484646081924438,,,105.0,65.36648559570312,,0.0,,92.369873046875,99.0,,,,,,,,,,,,118.0,1230.0,,,0.0,,1.0,,,,,,,,,,,,,,,,13940951.0,,,,,,,,,,,0.0,6.338689804077148,0.0,,,,,,,,,,,,media/6979c02d-9ad1-49be-b942-676cd9a61b26.jpg|media/7cbf78a8-dc5e-4d3a-bf95-60f11aced6d2.jpg
10953328016,"Mar 13, 2024, 6:40:11 PM",Zwift - SUPER Fast in London,Virtual Ride,Legs in D.N.F.,5544,48.05,188.0,113,false,,Scott Addict RC (virtual),activities/11711130638.fit.gz,,7.900000095367432,5544.0,5544.0,48050.0703125,15.739843368530273,8.66703987121582,336.0,0.0,3.0,34.20000076293945,16.57964324951172,0.021227853372693062,,,125.0,84.07637023925781,,157.3465118408203,,145.1961669921875,768.0,,,113.0,,,,,,8.0,,,160.0,5545.0,0.0,238.0,0.0,,1.0,,,,,,,,,,,,,,,,13940951.0,,,,,,,,,,,0.0,8.66703987121582,1518.300048828125,,,,,,,,,,,,media/ee1708ff-af3a-4679-96ab-77d3d9f312fd.jpg|media/136f6bdb-430d-45da-94fe-afc7078059a5.jpg
10973139007,"Mar 16, 2024, 6:11:33 AM",Di corsa per vedere MVDP,Ride,Part 1,5351,36.05,187.0,102,false,"",Kross Vento 5.0,activities/11731622819.fit.gz,,9.800000190734863,5351.0,4885.0,36057.65234375,11.751953125,7.381300449371338,27.1413631439209,98.0,79.9000015258789,125.0999984741211,24.93056869506836,-0.12147213518619537,,,102.0,74.76285552978516,,159.093994140625,,135.41610717773438,975.0,,,102.0,,,,,,4.0,,,164.0,5205.0,0.0,54.0,0.0,,1.0,,1710568832.0,3.0,8.960000038146973,8.300000190734863,6.880000114440918,0.8700000047683716,1018.2899780273438,1.190000057220459,2.8499999046325684,267.0,0.0,1710567168.0,1710610304.0,0.125,11685373.0,,0.0,1.0,0.6299999952316284,13032.0,0.0,,,,,0.0,6.738488674163818,167.60000610351562,,,,,,,,,,,,media/81c47a71-caa9-4a98-8c9e-3cabd17be972.mp4
10973149811,"Mar 16, 2024, 9:18:36 AM",Nel chill per arrivare al pranzo,Ride,Part 2,8593,41.94,180.0,76,false,"",Kross Vento 5.0,activities/11731633956.fit.gz,,9.800000190734863,8593.0,5991.0,41941.921875,10.758008003234863,7.000821590423584,79.49165344238281,122.0,64.9000015258789,120.5999984741211,14.547004699707031,0.09298572689294815,,,106.0,78.7979736328125,,149.0228729248047,,117.73011779785156,982.0,,,76.0,,,,,,4.0,,,139.0,6502.0,0.0,66.0,0.0,,1.0,,1710579584.0,1.0,13.5600004196167,13.039999961853027,9.720000267028809,0.7799999713897705,1020.2100219726562,1.5199999809265137,4.590000152587891,252.0,0.0,1710567168.0,1710610304.0,0.125,11685373.0,,0.0,1.0,0.1899999976158142,26247.0,2.0,,,,,0.0,4.8809404373168945,969.7000122070312,,,,,,,,,,,,media/c58894e1-5cab-4a40-9781-adb028e4f950.jpg
10973154201,"Mar 16, 2024, 3:41:03 PM",Tempo di tornare a casa,Ride,Part 3,3387,24.60,180.0,47,false,"",Kross Vento 5.0,activities/11731638612.fit.gz,,9.800000190734863,3387.0,3170.0,24602.16015625,15.895787239074707,7.760933876037598,37.85648727416992,53.0,106.4000015258789,124.5,16.01787757873535,0.07275784015655518,,,98.0,76.27556610107422,,151.79483032226562,,158.07115173339844,580.0,,,47.0,,,,,,2.0,,,204.0,3388.0,0.0,14.0,0.0,,1.0,,1710601216.0,1.0,20.09000015258789,19.639999389648438,11.25,0.5699999928474426,1017.7100219726562,1.5,3.890000104904175,231.0,0.0,1710567296.0,1710610304.0,0.125,11685373.0,,0.0,1.0,0.019999999552965164,29994.0,1.0,,,,,0.0,7.263702392578125,430.20001220703125,,,,,,,,,,,,""
10980449691,"Mar 17, 2024, 2:32:05 PM",Zwift - Aerobic Sustainability in Watopia,Virtual Ride,,5034,43.82,166.0,37,false,,Scott Addict RC (virtual),activities/11739508205.fit.gz,,7.900000095367432,5034.0,5034.0,43820.83984375,18.070117950439453,8.704974174499512,356.0,0.0,11.199999809265137,82.5999984741211,7.6199212074279785,0.0009128068340942264,,,114.0,85.12923431396484,,141.3456573486328,,131.6219482421875,632.0,,,37.0,,,,,,,,,139.0,5034.0,,,0.0,,1.0,,,,,,,,,,,,,,,,13940951.0,,,,,,,,,,,0.0,8.704974174499512,0.0,,,,,,,,,,,,media/fffcf601-858a-43b1-bb7e-673e8100cd58.jpg|media/6414fbe0-b61f-43f4-a2a3-5641c5bc430c.jpg|media/1c5fbba6-cc52-4830-ba6c-59375d182bee.jpg
10996126236,"Mar 19, 2024, 7:31:13 PM",Zwift - Strength Training in Makuri Islands,Virtual Ride,Tryna keep a lower cadence,6036,46.66,160.0,41,false,,Scott Addict RC (virtual),activities/11755842920.fit.gz,,7.900000095367432,6036.0,6036.0,46662.02734375,15.819921493530273,7.730620861053467,343.0,0.0,2.5999999046325684,72.0,9.624096870422363,-0.08743725717067719,,,114.0,82.64422607421875,,135.6320037841797,,121.4384765625,699.0,,,41.0,,,,,,,,,140.0,6037.0,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,13940951.0,,,,,,,,,,,0.0,7.730620861053467,0.0,,,,,,,,,,,,media/2dd7bbfc-3b57-45e7-a818-035859a19e38.jpg|media/12812f88-bb1b-451e-b08e-42ba93063a97.jpg|media/5dd54f1f-e0ae-486c-bf65-2d0ca3eb3eea.jpg
11022531513,"Mar 23, 2024, 9:24:05 AM",Back to salite in real life,Ride,"",25534,121.05,180.0,239,false,"",Kross Vento 5.0,activities/11783037013.fit.gz,,9.800000190734863,25534.0,20438.0,121051.8671875,15.52734375,5.922882080078125,1464.98486328125,1324.0,123.0,957.2999877929688,22.795198440551758,0.0004130460729356855,,,108.0,67.15438842773438,,145.00088500976562,,110.2550048828125,3220.0,,,239.0,,,,,,5.0,,,,,0.0,369.0,0.0,,1.0,,1711184384.0,3.0,14.899999618530273,14.350000381469727,9.729999542236328,0.7099999785423279,1011.9099731445312,2.569999933242798,7.340000152587891,245.0,0.0,1711171200.0,1711215616.0,0.375,11685373.0,,0.23000000417232513,5.0,0.7599999904632568,25671.0,2.0,,,,,0.0,4.740810871124268,1963.699951171875,,,,,,,,,,,,media/5d234e91-d2b0-471b-9749-6eb62fa4f205.jpg
11030912596,"Mar 24, 2024, 6:02:17 PM",Zwift - RECOVERY in London,Virtual Ride,"",4881,35.02,166.0,29,false,,Scott Addict RC (virtual),activities/11791705742.fit.gz,,7.900000095367432,4881.0,4848.0,35026.83984375,20.645702362060547,7.225008487701416,353.0,0.0,3.0,155.60000610351562,16.200199127197266,0.022268634289503098,,,101.0,87.38094329833984,,138.289306640625,,114.968017578125,532.0,,,29.0,,,,,,2.0,,,120.0,4882.0,0.0,22.0,0.0,,1.0,,,,,,,,,,,,,,,,13940951.0,,,,,,,,,,,0.0,7.17616081237793,0.0,,,,,,,,,,,,media/db9d02d5-d1a4-4c7b-995a-7cb23156faba.jpg|media/f7797395-f21c-4062-b9ef-2d24a422ecac.jpg|media/bd4cb882-5197-4440-918f-e37b4fc35285.jpg
11036781737,"Mar 25, 2024, 6:30:29 PM","Zwift - Race: TeamPTz - ""Bota Lume"" Race Series (C) on Rolling Highlands in Scotland",Virtual Ride,Skill to learn: drink from bidon without messing up the breathing.,2334,23.66,182.0,59,false,,Scott Addict RC (virtual),activities/11797757200.fit.gz,,7.900000095367432,2334.0,2334.0,23666.75,15.095898628234863,10.139995574951172,183.0,0.0,21.799999237060547,53.79999923706055,9.413430213928223,-0.11408410221338272,,,98.0,89.83487701416016,,163.0419921875,,188.87060546875,468.0,,,59.0,,,,,,,,,195.0,2335.0,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,13940951.0,,,,,,,,,,,0.0,10.139995574951172,0.0,,,,,,,,,,,,media/c6960e38-39e1-4ebd-b2f9-4a0d44dcaaf2.jpg|media/381abce0-2112-420d-92dc-da178c98900a.jpg
